experiment_id,seed,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,radius_0,radius_1,radius_2,radius_3,dscs_angle_0,dscs_angle_10,dscs_angle_20,dscs_angle_40,dscs_angle_60,dscs_angle_80,dscs_angle_100,dscs_angle_120,dscs_angle_140,dscs_angle_160,hyperparam_object_type,hyperparam_vacuum_wavelength,hyperparam_side_length,hyperparam_number_of_cells,hyperparam_refractive_index,hyperparam_polar_angle,hyperparam_azimuthal_angle,hyperparam_polarization
experiment_453,453,0.9000110345072385,0.5240085534983295,0.8501562712504066,0.5126057701161421,0.8885503362991207,0.5125719204910613,0.13390641853451135,0.7678395058874448,0.887451621737954,0.17969915442764983,0.1705330255619183,0.8620400095102534,0.044824610865795825,0.12209098032536575,0.06746512112664821,0.016010871383342715,0.019378967459331153,0.009171036810217525,0.01569002246439693,0.028020059522915534,0.04609742853008037,0.8472754653818229,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_205,205,0.9602607053363932,0.5609421082807022,0.8204461109888632,0.932868760550927,0.270300995067844,0.6363032513285161,0.31083154968751536,0.4012999875546366,0.990345464086843,0.4273238312076574,0.8751180939282602,0.6735478372506402,0.19527471351573591,0.12926579157188,0.06806351713369536,0.019790617432038964,0.012526249030205522,0.004954438518654804,0.021119534845159264,0.020854688145027347,0.059330666584265765,0.49362657225210893,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_498,498,0.20905366357419275,0.08357888499669308,0.6707357766840669,0.5456619073261584,0.29523362513254714,0.34629391383126595,0.5387874682633347,0.5724300287040328,0.5871069040453903,0.9444277505312015,0.4325055235448685,0.7908886592444232,0.0007661063303420436,0.03557790760909685,0.03091718051220919,0.03592672970083137,0.022913186771078294,0.009501965944797639,0.03445623424900457,0.034855339820658554,0.06493239362077198,0.6185326019968926,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_202,202,0.22420617998962666,0.2640543109953847,0.9929373666331416,0.9949921019338445,0.5996069991854979,0.11432507924628887,0.23186410511836908,0.9910435471512967,0.9773611528128823,0.5714755379709365,0.8100237317987,0.5526321230278697,0.44323332835703644,0.27312325004453836,0.1540179103013735,0.041327751540645635,0.020686665121572106,0.00715694939286208,0.039567955849824234,0.038518301204561865,0.0852116402585526,0.9752803378692536,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_454,454,0.6687015711259722,0.7326213710388096,0.7594134045474802,0.7725741021334684,0.7046429465629708,0.8206338428582742,0.053195504346320144,0.8081748335588185,0.9294537677196636,0.3226465725071944,0.03131491831372468,0.6842101236290461,0.11242543726918228,0.09234619096553195,0.05957443810745618,0.018011972821263898,0.010286853850997344,0.0062370626147898465,0.021349742945930634,0.04562822129893702,0.04281118596045224,1.3845542098447667,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_462,462,0.46303337000929146,0.9430589363135251,0.6565099826205643,0.22822194552939545,0.9236757854138505,0.11470110060816663,0.4035314544469645,0.5318556415166927,0.6159933526620976,0.18212330026081058,0.15681457896703577,0.7416187203034109,0.08239477933468492,0.14271196801312364,0.051260477128390804,0.0249191676733805,0.020894279777803358,0.009609367019403589,0.023081824919637433,0.03358385738382357,0.07052703753388807,0.5978327907491805,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_234,234,0.03096734347001351,0.2542820732342481,0.9701741978075898,0.24661977588888273,0.866429319196336,0.6395218471109376,0.4987947519134047,0.720475006932279,0.9124004435059823,0.6988074142774017,0.45684364838429514,0.27125318968838197,0.6117822119135042,0.2888957358020949,0.10242698715474129,0.039826661582212354,0.021320963425231234,0.01689029937693051,0.027863630349429888,0.03906870966195738,0.056189077309654785,0.7954472691754146,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_496,496,0.09342924652973528,0.451503467304161,0.6265506992001012,0.8085253274158006,0.5840537910467434,0.5244539481692229,0.7709992946232673,0.598888585365502,0.7677228226901033,0.5261915530045562,0.7362888490749445,0.33368337329899767,0.01624588604977726,0.11392884785855865,0.07582354574223195,0.024522215960483536,0.025659645644820817,0.009499894540303656,0.03490485740539862,0.06052690581892761,0.0664268087278978,1.2518832631639067,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_491,491,0.35961863216683576,0.907726690735737,0.9573458863103348,0.46372366398056475,0.5151048222425135,0.3999593811908436,0.5422053545549144,0.30261203161154393,0.04995925383013167,0.0739409413331179,0.07220522459998446,0.18290894288611337,0.029349216710327752,0.01664645667810022,0.011992886238839259,0.003273955948370038,0.0051724840189452045,0.004318243398959975,0.006334073244555001,0.008692965219279696,0.020108083635054556,0.06426585654380129,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_233,233,0.1494691333812237,0.892215598513833,0.8997401754634204,0.3489054908272776,0.1183738539892717,0.4265068901551151,0.9605615956191157,0.34708093039569377,0.5831656423372655,0.1484237756658635,0.7256843721586457,0.3820163051623664,0.22823603073784982,0.09966276060284471,0.060392960271022894,0.03231303373407568,0.021919281077936333,0.010239376603984891,0.035771996553940616,0.05577070098428035,0.09836221200533513,0.5624749827277136,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_465,465,0.865855681252735,0.7311613308457854,0.04613575538254289,0.05175385962045298,0.7952200929420644,0.9436223719007747,0.40604873513061723,0.25621603478946897,0.8073779609998013,0.0666329261837586,0.08864358918258708,0.2175052859697829,0.30816482257784167,0.1492152240748416,0.06015245923411944,0.007290931552400535,0.006366884885294886,0.005254422207666906,0.012254093466422906,0.01682659844590779,0.027510695334418647,0.0607777306170891,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_258,258,0.08462719641468563,0.6579339147573621,0.7077702705274312,0.021058913884464014,0.8976318212742362,0.42645845502165747,0.6150324987765915,0.6944233724730666,0.41324717543905753,0.8294973608176985,0.47896950880333666,0.36123803386966946,0.3451846040893003,0.1324324146449373,0.06606883057890377,0.020219309095563305,0.01787691801347973,0.00892658146923233,0.030841351598326655,0.04221829623695103,0.09818573156977517,0.5630397448139493,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_293,293,0.8157378264748728,0.6896834550733111,0.3673426317309404,0.6566356420205485,0.005792045479759755,0.16595565668657353,0.22553428182120272,0.10572281161242114,0.6683893373508217,0.8601810108928938,0.2544938412238805,0.6304155057786534,0.3542642032591618,0.1832821224918183,0.08315972295896486,0.021219306945175712,0.007668314560649483,0.006133436698132044,0.00674936336533052,0.019253003472172642,0.04792574230982431,0.34499508740951995,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_267,267,0.1766303700938574,0.6137185218812334,0.9305466733049961,0.984619971604005,0.3541185783465157,0.901984505150922,0.8765853808764259,0.24202284472481828,0.6492083786383599,0.8162956691027852,0.5505058565856477,0.2746483844711475,0.2758716182069244,0.26240656888069896,0.10602755835607627,0.0293596145159837,0.022167984261328304,0.012164067868262704,0.024789624021751926,0.022368932772720472,0.07037023216569036,0.5761505542723118,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_431,431,0.9245696634272835,0.4796885208478219,0.9985824196447128,0.13383974670705512,0.0400177163755151,0.6357689409031341,0.4727417739402149,0.468388906044518,0.981330490071567,0.7491344078376355,0.30232793009454895,0.7500502450710755,0.42464371639287596,0.10035123423386944,0.05703131011167695,0.03275839012474093,0.023423222838667282,0.006167608070704416,0.036023904269815846,0.033082210599626426,0.05938339990427443,0.7344161540195562,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_409,409,0.21123787540957606,0.8896771093126541,0.8446085255186148,0.18871946208697066,0.17052239652976897,0.47248239118143576,0.8839273700691559,0.6975236128786221,0.03302852162981573,0.2579560190435696,0.8595542538472102,0.31629265906195003,0.35091045676420296,0.15326131889578168,0.05615817807252545,0.017103710605020108,0.0067829748779131924,0.00817603864276425,0.007918267690115733,0.0264955141317156,0.049118224767851,0.4282801454532977,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_436,436,0.23707530233187624,0.7475492833964876,0.11096433916975201,0.39369979250324094,0.6423996771411291,0.2451884157777774,0.32235256262730194,0.9194527836471315,0.32864924175848553,0.5376667317354276,0.6239906658346116,0.22992655794161165,0.13771980097110703,0.09973813242583064,0.057145144658275734,0.02687209311657359,0.012186889919885887,0.013350266086409048,0.02514898505939311,0.0476687835497364,0.062041510667195786,0.8349528624799807,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_260,260,0.09661173865670514,0.21757934293269576,0.7798131640812476,0.6374788856678206,0.4107294001022175,0.8447263174230328,0.5269294687536424,0.27680288788987506,0.259334349913251,0.17038880155372327,0.48556338579478975,0.2329697635451835,0.12060940770639847,0.06865355941428414,0.05051677161381105,0.029840680087578234,0.013146639444187631,0.015636603243314118,0.01455407222129755,0.04156843387415528,0.04892816508225429,0.4667227538752327,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_294,294,0.6680253622145051,0.13632272808426893,0.06701611885837544,0.6814271525918346,0.34906405959750064,0.8426351499002718,0.17223569623636914,0.7916031437097221,0.6179976824799632,0.42227517407283965,0.15302000238431035,0.7415858386821785,0.37193481435792014,0.12699494393341185,0.06883164162023109,0.029986743613165015,0.025504987978586104,0.008235876264825368,0.032484750695999993,0.030662083789765253,0.09582805606781801,0.6049181294721511,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_269,269,0.25831827063780444,0.1324453497043211,0.8179843371770752,0.06619081978280517,0.8319242137636502,0.8564282211690145,0.8501686677747401,0.570423399925392,0.48473418786800515,0.3468064922205062,0.6044718121457849,0.32286229509661846,0.1284235875909337,0.13866901968942552,0.05724253912181415,0.024304927187839775,0.010955300234584808,0.017786772969989255,0.01796369985049561,0.04676169513988715,0.07043526472191866,0.7589370398643063,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_256,256,0.04578380163309714,0.5861207062682025,0.0842430866194005,0.02599217720858482,0.37871184844713923,0.05284017751859249,0.37964510745313984,0.3770705735103169,0.20323985440905024,0.4029372435726428,0.80535711397962,0.7504255884911685,0.3524727500428971,0.1665329802607749,0.07817624982565875,0.03276032483867337,0.02585636455315955,0.009501122057665635,0.046291024501675014,0.03225259411179682,0.0713624114145743,0.5704951288588007,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_400,400,0.6687289088341747,0.22599847009845475,0.2903939250017431,0.1482158291444693,0.7761540929357542,0.40473612858339836,0.5387855016961942,0.5096895862101777,0.8592987413441139,0.012048387798268445,0.8559604084403469,0.3757559446467349,0.38501117662595824,0.17693805490819292,0.07480680554895483,0.01647850308354858,0.008633937574925478,0.009265516360543359,0.013288144974151936,0.03283625676958458,0.0417932484328449,0.5324076055124021,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_438,438,0.16561108247981848,0.9835753671025875,0.19828532655606523,0.42214683296892175,0.453697577760785,0.6121693769672978,0.2684463184568059,0.7768619724764247,0.8439812527142065,0.5816924995493158,0.48470035926871013,0.0281674107376485,0.009522911410346563,0.029236880753700876,0.02037661249556225,0.020218407511503455,0.006282688798545863,0.005679290308155122,0.010470817025892806,0.021611397151724592,0.03623496661212867,0.5253160492515512,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_407,407,0.8523718803771393,0.5037885996314178,0.5576493433866999,0.8454886022153988,0.2907532217784423,0.46999482231157164,0.45121604971897034,0.4024765684721665,0.2227559563488798,0.16363050634362997,0.143404596655879,0.09715478103205244,0.12588013565142991,0.05481473280337546,0.03652531869848969,0.009737161278081951,0.010988056176376205,0.011938620667592091,0.01655907318902681,0.027524654387995087,0.06402194542384886,0.10961996518390676,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_251,251,0.6376112291529786,0.10301647458835728,0.07925805747409664,0.3523188058457588,0.5343936637936234,0.3691264252916585,0.4785464842576661,0.930570435716962,0.26594665793385897,0.890875185594891,0.18713340177236293,0.9263351107634198,0.38756208299739264,0.1266011162608021,0.056138896277592526,0.027546048880482225,0.019159217110763266,0.011840826666256458,0.028918953926276872,0.04154983432717817,0.04632692999400601,0.8388498607792527,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_111,111,0.6121701756176187,0.16906975434563642,0.7692624725231229,0.2953253044028762,0.022478324544161765,0.4202244922645577,0.33765619188879237,0.9907124646308787,0.4360590193711702,0.1491629571394898,0.23868214124644604,0.23772645390002278,0.27032715641776356,0.05154534468311534,0.03482216487066068,0.0240662997566745,0.01632781987122421,0.024309933587511327,0.02575813116149243,0.03660906928837811,0.0481984951153763,0.07405962561070473,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_323,323,0.9733884754200502,0.11034680518720252,0.8754805794853219,0.9759942405546389,0.9989892088839797,0.6440637002505832,0.9609640443466424,0.8860347424061071,0.9038498180902875,0.5789494495531049,0.1357666268465173,0.1947575334911852,0.12188787760009802,0.10787609161805174,0.0682839368908114,0.023768400031477333,0.01826358197052517,0.009722071565525467,0.028827994216932832,0.03968932605371204,0.06383348897102843,1.0051377861207105,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_57,57,0.08734964290217506,0.23047709955172802,0.310782698560087,0.5659558907615055,0.8070994428303767,0.9181551072835975,0.42468726138828505,0.07180395454963784,0.41106107063891273,0.5450637037838505,0.5220907528436771,0.8985288501792178,0.00036924015705846607,0.09893484757398728,0.08487633647214879,0.030914209105977877,0.028267419574407343,0.007768058764194394,0.04134551254658632,0.05450968042418903,0.08318224865415783,1.369701084319455,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_0,0,0.5488135039273248,0.7151893663724195,0.5448831829968969,0.4236547993389047,0.4375872112626925,0.8917730007820798,0.3834415188257777,0.7917250380826646,0.6027633760716439,0.6458941130666561,0.9636627605010293,0.5288949197529045,0.007057376139635491,0.18570036253267522,0.09442566418490536,0.023819339917642724,0.021495043854017144,0.009121195327317543,0.025511445066145916,0.03415552688422078,0.06402536389763983,0.7108459947566228,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
experiment_68,68,0.2593714699484434,0.043361051161900255,0.11251216781112139,0.6107767824971504,0.8072521934111894,0.09483773491621972,0.932896023067255,0.8422088990986232,0.5820303421266043,0.29638795829572706,0.7001003737955693,0.7999589844085812,0.02686052257578793,0.09468169735951544,0.05408629255401921,0.0269874505577871,0.0155394547152594,0.009114346111996727,0.023934300576636338,0.030711350599698928,0.07002987419393387,1.014335109925252,Sphere_surface,1.0,10.0,2,2.0,3.141592653589793,0.0,0
